id,name,source,pack,category,tags,triangles,vertices,groups,animMode,hasUV,textured,sizeX,sizeY,sizeZ,bytes,file
kenney/food-kit/burger,"burger",kenney,food-kit,props-environments,"food",294,882,6,per-part,True,True,0.404,0.290,0.404,15677,kenney/food-kit/burger.obj
kenney/food-kit/burger-cheese,"burger-cheese",kenney,food-kit,props-environments,"food",226,678,4,per-part,True,True,0.378,0.220,0.378,10713,kenney/food-kit/burger-cheese.obj
kenney/food-kit/burger-cheese-double,"burger-cheese-double",kenney,food-kit,props-environments,"food",392,1176,5,per-part,True,True,0.378,0.320,0.378,17674,kenney/food-kit/burger-cheese-double.obj
kenney/food-kit/burger-double,"burger-double",kenney,food-kit,props-environments,"food",468,1404,7,per-part,True,True,0.404,0.360,0.404,23823,kenney/food-kit/burger-double.obj
kenney/food-kit/cabbage,"cabbage",kenney,food-kit,props-environments,"food",280,840,1,whole-model,True,True,0.379,0.307,0.404,14464,kenney/food-kit/cabbage.obj
kenney/food-kit/cake,"cake",kenney,food-kit,props-environments,"food",750,2250,1,whole-model,True,True,0.639,0.273,0.639,58478,kenney/food-kit/cake.obj
kenney/food-kit/cake-birthday,"cake-birthday",kenney,food-kit,props-environments,"food",1146,3438,1,whole-model,True,True,0.639,0.364,0.639,83706,kenney/food-kit/cake-birthday.obj
kenney/food-kit/cake-slicer,"cake-slicer",kenney,food-kit,props-environments,"food",72,216,1,whole-model,True,True,0.725,0.069,0.190,3295,kenney/food-kit/cake-slicer.obj
kenney/food-kit/can,"can",kenney,food-kit,props-environments,"container food",312,936,1,whole-model,True,True,0.300,0.320,0.300,10636,kenney/food-kit/can.obj
kenney/food-kit/can-open,"can-open",kenney,food-kit,props-environments,"container food",432,1296,1,whole-model,True,True,0.300,0.407,0.300,16756,kenney/food-kit/can-open.obj
kenney/food-kit/can-small,"can-small",kenney,food-kit,props-environments,"container food",278,834,2,two-part,True,True,0.300,0.161,0.300,10646,kenney/food-kit/can-small.obj
kenney/food-kit/candy-bar,"candy-bar",kenney,food-kit,props-environments,"food holiday",144,432,1,whole-model,True,True,0.292,0.065,0.075,5658,kenney/food-kit/candy-bar.obj
kenney/food-kit/candy-bar-wrapper,"candy-bar-wrapper",kenney,food-kit,props-environments,"food holiday",96,288,1,whole-model,True,True,0.292,0.081,0.117,4011,kenney/food-kit/candy-bar-wrapper.obj
kenney/food-kit/carrot,"carrot",kenney,food-kit,props-environments,"food",296,888,1,whole-model,True,True,0.343,0.716,0.343,13824,kenney/food-kit/carrot.obj
kenney/food-kit/carton,"carton",kenney,food-kit,props-environments,"container food",188,564,1,whole-model,True,True,0.230,0.591,0.230,7892,kenney/food-kit/carton.obj
kenney/food-kit/carton-small,"carton-small",kenney,food-kit,props-environments,"container food",148,444,1,whole-model,True,True,0.230,0.391,0.230,6467,kenney/food-kit/carton-small.obj
kenney/food-kit/cauliflower,"cauliflower",kenney,food-kit,props-environments,"food",304,912,1,whole-model,True,True,0.379,0.307,0.404,15676,kenney/food-kit/cauliflower.obj
kenney/food-kit/celery-stick,"celery-stick",kenney,food-kit,props-environments,"food",104,312,1,whole-model,True,True,0.046,0.540,0.088,4252,kenney/food-kit/celery-stick.obj
kenney/food-kit/cheese,"cheese",kenney,food-kit,props-environments,"food",576,1728,1,whole-model,True,True,0.680,0.220,0.680,39363,kenney/food-kit/cheese.obj
kenney/food-kit/cheese-cut,"cheese-cut",kenney,food-kit,props-environments,"food",320,960,1,whole-model,True,True,0.384,0.020,0.264,11152,kenney/food-kit/cheese-cut.obj
kenney/food-kit/cheese-slicer,"cheese-slicer",kenney,food-kit,props-environments,"food",88,264,1,whole-model,True,True,0.618,0.029,0.192,4049,kenney/food-kit/cheese-slicer.obj
kenney/food-kit/cherries,"cherries",kenney,food-kit,props-environments,"food",268,804,1,whole-model,True,True,0.088,0.171,0.162,11602,kenney/food-kit/cherries.obj
kenney/food-kit/chinese,"chinese",kenney,food-kit,props-environments,"food",300,900,2,two-part,True,True,0.454,0.567,0.558,14244,kenney/food-kit/chinese.obj
kenney/food-kit/chocolate,"chocolate",kenney,food-kit,props-environments,"food",280,840,1,whole-model,True,True,0.292,0.034,0.146,9983,kenney/food-kit/chocolate.obj
kenney/food-kit/chocolate-wrapper,"chocolate-wrapper",kenney,food-kit,props-environments,"food",236,708,1,whole-model,True,True,0.292,0.065,0.202,9671,kenney/food-kit/chocolate-wrapper.obj
kenney/food-kit/chopstic-decorative,"chopstic-decorative",kenney,food-kit,props-environments,"food",72,216,1,whole-model,True,True,0.020,0.020,0.450,3368,kenney/food-kit/chopstic-decorative.obj
kenney/food-kit/chopstick,"chopstick",kenney,food-kit,props-environments,"food",24,72,1,whole-model,True,True,0.020,0.020,0.450,1059,kenney/food-kit/chopstick.obj
kenney/food-kit/cocktail,"cocktail",kenney,food-kit,props-environments,"food",232,696,3,per-part,True,True,0.261,0.506,0.361,10946,kenney/food-kit/cocktail.obj
kenney/food-kit/coconut,"coconut",kenney,food-kit,props-environments,"food",152,456,1,whole-model,True,True,0.248,0.248,0.248,6718,kenney/food-kit/coconut.obj
kenney/food-kit/coconut-half,"coconut-half",kenney,food-kit,props-environments,"food",184,552,1,whole-model,True,True,0.248,0.124,0.248,8138,kenney/food-kit/coconut-half.obj
kenney/food-kit/cookie,"cookie",kenney,food-kit,props-environments,"food",136,408,1,whole-model,True,True,0.220,0.050,0.190,6160,kenney/food-kit/cookie.obj
kenney/food-kit/cookie-chocolate,"cookie-chocolate",kenney,food-kit,props-environments,"food",272,816,1,whole-model,True,True,0.121,0.065,0.140,11512,kenney/food-kit/cookie-chocolate.obj
kenney/food-kit/cooking-fork,"cooking-fork",kenney,food-kit,props-environments,"food",72,216,1,whole-model,True,True,0.683,0.072,0.075,3244,kenney/food-kit/cooking-fork.obj
kenney/food-kit/cooking-knife,"cooking-knife",kenney,food-kit,props-environments,"food weapon",78,234,1,whole-model,True,True,0.716,0.040,0.133,3300,kenney/food-kit/cooking-knife.obj
kenney/food-kit/cooking-knife-chopping,"cooking-knife-chopping",kenney,food-kit,props-environments,"food weapon",160,480,1,whole-model,True,True,0.600,0.040,0.223,6035,kenney/food-kit/cooking-knife-chopping.obj
kenney/food-kit/cooking-spatula,"cooking-spatula",kenney,food-kit,props-environments,"food",144,432,1,whole-model,True,True,0.683,0.072,0.190,5726,kenney/food-kit/cooking-spatula.obj
kenney/food-kit/cooking-spoon,"cooking-spoon",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.666,0.024,0.173,4967,kenney/food-kit/cooking-spoon.obj
kenney/food-kit/corn,"corn",kenney,food-kit,props-environments,"food",256,768,1,whole-model,True,True,0.343,0.316,0.300,12783,kenney/food-kit/corn.obj
kenney/food-kit/corn-dog,"corn-dog",kenney,food-kit,props-environments,"creature food",84,252,2,two-part,True,True,0.604,0.094,0.109,4662,kenney/food-kit/corn-dog.obj
kenney/food-kit/croissant,"croissant",kenney,food-kit,props-environments,"food",324,972,1,whole-model,True,True,0.346,0.194,0.478,15299,kenney/food-kit/croissant.obj
kenney/food-kit/cup,"cup",kenney,food-kit,props-environments,"food",224,672,1,whole-model,True,True,0.230,0.200,0.292,9263,kenney/food-kit/cup.obj
kenney/food-kit/cup-coffee,"cup-coffee",kenney,food-kit,props-environments,"food",216,648,1,whole-model,True,True,0.216,0.140,0.287,9537,kenney/food-kit/cup-coffee.obj
kenney/food-kit/cup-saucer,"cup-saucer",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.357,0.038,0.357,9036,kenney/food-kit/cup-saucer.obj
kenney/food-kit/cup-tea,"cup-tea",kenney,food-kit,props-environments,"food",288,864,1,whole-model,True,True,0.237,0.200,0.292,12658,kenney/food-kit/cup-tea.obj
kenney/food-kit/cupcake,"cupcake",kenney,food-kit,props-environments,"food",296,888,3,per-part,True,True,0.355,0.424,0.308,15751,kenney/food-kit/cupcake.obj
kenney/food-kit/cutting-board,"cutting-board",kenney,food-kit,props-environments,"food",240,720,1,whole-model,True,True,0.580,0.060,0.820,8782,kenney/food-kit/cutting-board.obj
kenney/food-kit/cutting-board-japanese,"cutting-board-japanese",kenney,food-kit,props-environments,"food",208,624,1,whole-model,True,True,0.490,0.080,0.840,6964,kenney/food-kit/cutting-board-japanese.obj
kenney/food-kit/cutting-board-round,"cutting-board-round",kenney,food-kit,props-environments,"food",312,936,1,whole-model,True,True,0.800,0.060,0.800,11825,kenney/food-kit/cutting-board-round.obj
kenney/food-kit/dim-sum,"dim-sum",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.161,0.120,0.186,4806,kenney/food-kit/dim-sum.obj
kenney/food-kit/donut,"donut",kenney,food-kit,props-environments,"food",216,648,1,whole-model,True,True,0.245,0.089,0.283,9717,kenney/food-kit/donut.obj
kenney/food-kit/donut-chocolate,"donut-chocolate",kenney,food-kit,props-environments,"food",240,720,1,whole-model,True,True,0.245,0.089,0.283,11680,kenney/food-kit/donut-chocolate.obj
kenney/food-kit/donut-sprinkles,"donut-sprinkles",kenney,food-kit,props-environments,"food",360,1080,1,whole-model,True,True,0.245,0.095,0.283,19157,kenney/food-kit/donut-sprinkles.obj
kenney/food-kit/egg,"egg",kenney,food-kit,props-environments,"food",88,264,1,whole-model,True,True,0.116,0.165,0.134,3926,kenney/food-kit/egg.obj
kenney/food-kit/egg-cooked,"egg-cooked",kenney,food-kit,props-environments,"food",184,552,1,whole-model,True,True,0.414,0.028,0.382,7917,kenney/food-kit/egg-cooked.obj
kenney/food-kit/egg-cup,"egg-cup",kenney,food-kit,props-environments,"food",168,504,1,whole-model,True,True,0.158,0.150,0.183,6862,kenney/food-kit/egg-cup.obj
kenney/food-kit/egg-half,"egg-half",kenney,food-kit,props-environments,"food",160,480,1,whole-model,True,True,0.116,0.106,0.134,6111,kenney/food-kit/egg-half.obj
kenney/food-kit/eggplant,"eggplant",kenney,food-kit,props-environments,"food",248,744,1,whole-model,True,True,0.204,0.405,0.216,13444,kenney/food-kit/eggplant.obj
kenney/food-kit/fish,"fish",kenney,food-kit,props-environments,"creature food",466,1398,1,whole-model,True,True,0.198,0.322,0.621,29615,kenney/food-kit/fish.obj
kenney/food-kit/fish-bones,"fish-bones",kenney,food-kit,props-environments,"creature food",768,2304,1,whole-model,True,True,0.311,0.073,0.636,37137,kenney/food-kit/fish-bones.obj
kenney/food-kit/frappe,"frappe",kenney,food-kit,props-environments,"food",640,1920,1,whole-model,True,True,0.254,0.499,0.254,31692,kenney/food-kit/frappe.obj
kenney/food-kit/fries,"fries",kenney,food-kit,props-environments,"food",648,1944,1,whole-model,True,True,0.183,0.398,0.265,37656,kenney/food-kit/fries.obj
kenney/food-kit/fries-empty,"fries-empty",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.164,0.236,0.265,9212,kenney/food-kit/fries-empty.obj
kenney/food-kit/frikandel-speciaal,"frikandel-speciaal",kenney,food-kit,props-environments,"food",394,1182,3,per-part,True,True,0.636,0.109,0.166,21017,kenney/food-kit/frikandel-speciaal.obj
kenney/food-kit/frying-pan,"frying-pan",kenney,food-kit,props-environments,"food",400,1200,1,whole-model,True,True,0.657,0.121,1.022,16961,kenney/food-kit/frying-pan.obj
kenney/food-kit/frying-pan-lid,"frying-pan-lid",kenney,food-kit,props-environments,"food",296,888,2,two-part,True,True,0.577,0.108,0.606,12152,kenney/food-kit/frying-pan-lid.obj
kenney/food-kit/ginger-bread,"ginger-bread",kenney,food-kit,props-environments,"food",160,480,1,whole-model,True,True,0.260,0.030,0.236,6472,kenney/food-kit/ginger-bread.obj
kenney/food-kit/ginger-bread-cutter,"ginger-bread-cutter",kenney,food-kit,props-environments,"food",272,816,1,whole-model,True,True,0.292,0.042,0.269,9747,kenney/food-kit/ginger-bread-cutter.obj
kenney/food-kit/glass,"glass",kenney,food-kit,props-environments,"food window",88,264,1,whole-model,True,True,0.160,0.285,0.184,3576,kenney/food-kit/glass.obj
kenney/food-kit/glass-wine,"glass-wine",kenney,food-kit,props-environments,"food window",464,1392,1,whole-model,True,True,0.227,0.500,0.197,17600,kenney/food-kit/glass-wine.obj
kenney/food-kit/grapes,"grapes",kenney,food-kit,props-environments,"food",1184,3552,1,whole-model,True,True,0.279,0.423,0.239,58437,kenney/food-kit/grapes.obj
kenney/food-kit/honey,"honey",kenney,food-kit,props-environments,"food",280,840,1,whole-model,True,True,0.326,0.316,0.326,12226,kenney/food-kit/honey.obj
kenney/food-kit/hot-dog,"hot-dog",kenney,food-kit,props-environments,"creature food",354,1062,3,per-part,True,True,0.586,0.153,0.203,20564,kenney/food-kit/hot-dog.obj
kenney/food-kit/hot-dog-raw,"hot-dog-raw",kenney,food-kit,props-environments,"creature food",184,552,1,whole-model,True,True,0.586,0.097,0.112,7846,kenney/food-kit/hot-dog-raw.obj
kenney/food-kit/ice-cream,"ice-cream",kenney,food-kit,props-environments,"food",96,288,2,two-part,True,True,0.235,0.463,0.272,5336,kenney/food-kit/ice-cream.obj
kenney/food-kit/ice-cream-cne,"ice-cream-cne",kenney,food-kit,props-environments,"food",88,264,1,whole-model,True,True,0.184,0.298,0.213,3573,kenney/food-kit/ice-cream-cne.obj
kenney/food-kit/ice-cream-cup,"ice-cream-cup",kenney,food-kit,props-environments,"food",136,408,1,whole-model,True,True,0.201,0.180,0.232,5450,kenney/food-kit/ice-cream-cup.obj
kenney/food-kit/ice-cream-scoop-chocolate,"ice-cream-scoop-chocolate",kenney,food-kit,props-environments,"food",160,480,1,whole-model,True,True,0.235,0.165,0.272,7834,kenney/food-kit/ice-cream-scoop-chocolate.obj
kenney/food-kit/ice-cream-scoop-mint,"ice-cream-scoop-mint",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.235,0.165,0.272,5207,kenney/food-kit/ice-cream-scoop-mint.obj
kenney/food-kit/knife-block,"knife-block",kenney,food-kit,props-environments,"food toy weapon",197,591,2,two-part,True,True,0.636,0.662,0.222,10231,kenney/food-kit/knife-block.obj
kenney/food-kit/leek,"leek",kenney,food-kit,props-environments,"food",344,1032,1,whole-model,True,True,0.273,0.847,0.273,17654,kenney/food-kit/leek.obj
kenney/food-kit/lemon,"lemon",kenney,food-kit,props-environments,"food",208,624,1,whole-model,True,True,0.173,0.224,0.200,9367,kenney/food-kit/lemon.obj
kenney/food-kit/lemon-half,"lemon-half",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.173,0.112,0.200,9539,kenney/food-kit/lemon-half.obj
kenney/food-kit/loaf,"loaf",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.580,0.442,0.366,9759,kenney/food-kit/loaf.obj
kenney/food-kit/loaf-baguette,"loaf-baguette",kenney,food-kit,props-environments,"food",244,732,1,whole-model,True,True,0.830,0.250,0.250,10923,kenney/food-kit/loaf-baguette.obj
kenney/food-kit/loaf-round,"loaf-round",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.772,0.293,0.514,10265,kenney/food-kit/loaf-round.obj
kenney/food-kit/lollypop,"lollypop",kenney,food-kit,props-environments,"food",216,648,1,whole-model,True,True,0.039,0.380,0.188,9450,kenney/food-kit/lollypop.obj
kenney/food-kit/maki-roe,"maki-roe",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.120,0.090,0.104,4621,kenney/food-kit/maki-roe.obj
kenney/food-kit/maki-salmon,"maki-salmon",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.120,0.070,0.104,4142,kenney/food-kit/maki-salmon.obj
kenney/food-kit/maki-vegetable,"maki-vegetable",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.120,0.070,0.104,4503,kenney/food-kit/maki-vegetable.obj
kenney/food-kit/meat-cooked,"meat-cooked",kenney,food-kit,props-environments,"food",232,696,1,whole-model,True,True,0.478,0.065,0.575,10076,kenney/food-kit/meat-cooked.obj
kenney/food-kit/meat-patty,"meat-patty",kenney,food-kit,props-environments,"food",208,624,1,whole-model,True,True,0.299,0.062,0.345,8653,kenney/food-kit/meat-patty.obj
kenney/food-kit/meat-raw,"meat-raw",kenney,food-kit,props-environments,"food",220,660,1,whole-model,True,True,0.478,0.065,0.575,9280,kenney/food-kit/meat-raw.obj
kenney/food-kit/meat-ribs,"meat-ribs",kenney,food-kit,props-environments,"food",328,984,1,whole-model,True,True,0.535,0.060,0.383,13076,kenney/food-kit/meat-ribs.obj
kenney/food-kit/meat-sausage,"meat-sausage",kenney,food-kit,props-environments,"food",640,1920,1,whole-model,True,True,0.152,0.073,0.392,32740,kenney/food-kit/meat-sausage.obj
kenney/food-kit/meat-tenderizer,"meat-tenderizer",kenney,food-kit,props-environments,"food",644,1932,1,whole-model,True,True,0.541,0.118,0.276,27537,kenney/food-kit/meat-tenderizer.obj
kenney/food-kit/mincemeat-pie,"mincemeat-pie",kenney,food-kit,props-environments,"food",328,984,1,whole-model,True,True,0.531,0.167,0.613,13710,kenney/food-kit/mincemeat-pie.obj
kenney/food-kit/mortar,"mortar",kenney,food-kit,props-environments,"food",184,552,1,whole-model,True,True,0.396,0.210,0.457,8192,kenney/food-kit/mortar.obj
kenney/food-kit/mortar-pestle,"mortar-pestle",kenney,food-kit,props-environments,"food",112,336,1,whole-model,True,True,0.114,0.340,0.132,5127,kenney/food-kit/mortar-pestle.obj
kenney/food-kit/muffin,"muffin",kenney,food-kit,props-environments,"food",168,504,1,whole-model,True,True,0.305,0.249,0.264,7706,kenney/food-kit/muffin.obj
kenney/food-kit/mug,"mug",kenney,food-kit,props-environments,"food",464,1392,1,whole-model,True,True,0.344,0.273,0.285,17591,kenney/food-kit/mug.obj
kenney/food-kit/mushroom,"mushroom",kenney,food-kit,props-environments,"food tree",160,480,1,whole-model,True,True,0.125,0.139,0.144,6629,kenney/food-kit/mushroom.obj
kenney/food-kit/mushroom-half,"mushroom-half",kenney,food-kit,props-environments,"food tree",136,408,1,whole-model,True,True,0.062,0.139,0.144,5579,kenney/food-kit/mushroom-half.obj
kenney/food-kit/mussel,"mussel",kenney,food-kit,props-environments,"food",76,228,1,whole-model,True,True,0.092,0.042,0.155,3628,kenney/food-kit/mussel.obj
kenney/food-kit/mussel-open,"mussel-open",kenney,food-kit,props-environments,"food",180,540,1,whole-model,True,True,0.096,0.080,0.155,8559,kenney/food-kit/mussel-open.obj
kenney/food-kit/onion,"onion",kenney,food-kit,props-environments,"food",136,408,1,whole-model,True,True,0.213,0.250,0.246,5950,kenney/food-kit/onion.obj
kenney/food-kit/onion-half,"onion-half",kenney,food-kit,props-environments,"food",216,648,1,whole-model,True,True,0.107,0.250,0.246,10775,kenney/food-kit/onion-half.obj
kenney/food-kit/orange,"orange",kenney,food-kit,props-environments,"food",240,720,1,whole-model,True,True,0.170,0.167,0.170,10589,kenney/food-kit/orange.obj
kenney/food-kit/pan,"pan",kenney,food-kit,props-environments,"food",472,1416,1,whole-model,True,True,0.657,0.175,0.762,20067,kenney/food-kit/pan.obj
kenney/food-kit/pan-stew,"pan-stew",kenney,food-kit,props-environments,"food",688,2064,1,whole-model,True,True,0.657,0.175,0.762,31031,kenney/food-kit/pan-stew.obj
kenney/food-kit/pancakes,"pancakes",kenney,food-kit,props-environments,"food",542,1626,3,per-part,True,True,0.436,0.122,0.504,32721,kenney/food-kit/pancakes.obj
kenney/food-kit/paprika,"paprika",kenney,food-kit,props-environments,"food",264,792,1,whole-model,True,True,0.168,0.199,0.168,13925,kenney/food-kit/paprika.obj
